"Crash ID","State","Month","MonthName","Year","Crash Type","Road User","Gender","AgeGroup"
1538374727457755650,"VIC",11,"November",2020,"Multiple","Pedal cyclist","Male","40-64"
5466760750127958000,"VIC",2,"February",2021,"Multiple","Driver","Female","26-39"
9089576656404433900,"VIC",8,"August",2020,"Single","Driver","Male","26-39"
2578701362432186400,"NSW",1,"January",2023,"Multiple","Pedal cyclist","Male","65 and over"
1343118692535469310,"WA",7,"July",2024,"Single","Passenger","Male","0-16"
320212146494,"QLD",11,"November",2021,"Multiple","Passenger","Female","65 and over"
320210254993,"QLD",2,"February",2021,"Single","Passenger","Male","26-39"
4202114786,"WA",11,"November",2021,"Multiple","Driver","Male","65 and over"
4202014369,"WA",9,"September",2020,"Single","Driver","Female","65 and over"
4202114623,"WA",5,"May",2021,"Multiple","Motorcycle rider","Male","40-64"
8017760345308952600,"VIC",6,"June",2022,"Multiple","Driver","Male","40-64"
3300619043762411000,"VIC",2,"February",2023,"Single","Pedestrian","Female","65 and over"
3585985866922085900,"NSW",6,"June",2024,"Single","Pedestrian","Male","40-64"
1080008036512646530,"QLD",5,"May",2022,"Single","Pedestrian","Male","26-39"
3510931078172294100,"NSW",3,"March",2023,"Multiple","Passenger","Male","0-16"
6866471260357077000,"VIC",11,"November",2024,"Single","Driver","Male","65 and over"
5281090503538615300,"VIC",3,"March",2020,"Multiple","Driver","Male","65 and over"
7615869868337238000,"QLD",10,"October",2024,"Single","Motorcycle rider","Female","40-64"
2299949863407270400,"TAS",4,"April",2022,"Multiple","Motorcycle rider","Male","17-25"
320210752933,"QLD",4,"April",2021,"Multiple","Pedal cyclist","Male","26-39"
6809565241035869200,"VIC",8,"August",2024,"Single","Motorcycle rider","Male","17-25"
338162660624302530,"VIC",5,"May",2024,"Multiple","Driver","Female","26-39"
6815611208272563200,"VIC",11,"November",2024,"Multiple","Driver","Female","40-64"
5761678833793804300,"QLD",6,"June",2022,"Single","Passenger","Male","0-16"
7915493368677098500,"NSW",4,"April",2024,"Single","Pedestrian","Female","26-39"
3332765524975982100,"QLD",6,"June",2024,"Multiple","Driver","Female","65 and over"
3798472213787921400,"VIC",7,"July",2024,"Multiple","Passenger","Female","65 and over"
774023208913278720,"QLD",9,"September",2024,"Multiple","Unknown","Female","0-16"
120201250107,"NSW",12,"December",2020,"Single","Passenger","Male","17-25"
224723858789931168,"VIC",1,"January",2021,"Single","Driver","Male","40-64"
3536522389711132200,"NSW",11,"November",2024,"Single","Driver","Male","65 and over"
2466467403780002800,"NSW",5,"May",2023,"Single","Pedestrian","Male","40-64"
7608874145271032800,"VIC",9,"September",2024,"Multiple","Driver","Female","65 and over"
2768649791701917200,"NT",9,"September",2024,"Multiple","Driver","Female","17-25"
7910416325577998300,"NSW",10,"October",2024,"Single","Motorcycle rider","Male","0-16"
4274871985724122600,"QLD",2,"February",2023,"Multiple","Driver","Male","17-25"
120211261076,"NSW",4,"April",2021,"Multiple","Motorcycle rider","Male","40-64"
667636771061618940,"NSW",11,"November",2024,"Single","Driver","Male","40-64"
4782862335975754800,"QLD",10,"October",2023,"Single","Passenger","Male","26-39"
443749405977848830,"VIC",10,"October",2020,"Multiple","Passenger","Male","0-16"
120221299033,"NSW",8,"August",2022,"Single","Driver","Male","65 and over"
1380117170024453630,"NSW",6,"June",2023,"Single","Passenger","Female","17-25"
4202114755,"WA",9,"September",2021,"Single","Passenger","Female","17-25"
120201249391,"NSW",12,"December",2020,"Multiple","Driver","Female","26-39"
167672393264278432,"QLD",7,"July",2023,"Single","Driver","Male","17-25"
320211991142,"QLD",10,"October",2021,"Single","Driver","Male","40-64"
577611125447703550,"VIC",11,"November",2023,"Single","Passenger","Male","26-39"
7072385162893916200,"VIC",7,"July",2024,"Single","Pedestrian","Male","40-64"
2304471762800867330,"NT",12,"December",2022,"Multiple","Driver","Male","17-25"
4226967942822216200,"VIC",4,"April",2024,"Single","Driver","Male","65 and over"
4074040998948650500,"QLD",5,"May",2024,"Multiple","Passenger","Male","65 and over"
6927315735554239500,"VIC",11,"November",2024,"Single","Driver","Female","17-25"
3055735411316521000,"NSW",3,"March",2023,"Single","Driver","Male","65 and over"
72020161436,"NT",12,"December",2020,"Single","Passenger","Male","17-25"
956998326616735360,"VIC",7,"July",2024,"Single","Driver","Male","40-64"
120221281408,"NSW",1,"January",2022,"Multiple","Driver","Male","0-16"
120221280499,"NSW",1,"January",2022,"Single","Motorcycle rider","Male","40-64"
2621532656555768800,"NSW",8,"August",2024,"Single","Motorcycle rider","Male","65 and over"
120211255477,"NSW",2,"February",2021,"Multiple","Driver","Male","40-64"
5438524694667141100,"WA",3,"March",2023,"Single","Motorcycle rider","Male","65 and over"
320200445770,"QLD",3,"March",2020,"Single","Driver","Female","40-64"
4202114493,"WA",1,"January",2021,"Single","Driver","Female","40-64"
6018707582260753400,"NSW",12,"December",2023,"Single","Motorcycle rider","Male","26-39"
164026984333031392,"NSW",3,"March",2024,"Multiple","Driver","Male","26-39"
120201231540,"NSW",5,"May",2020,"Multiple","Driver","Female","26-39"
1922459555774736640,"QLD",12,"December",2022,"Multiple","Driver","Male","26-39"
1638859446374228740,"QLD",2,"February",2022,"Single","Driver","Female","40-64"
120211271817,"NSW",9,"September",2021,"Single","Passenger","Female","0-16"
8467535713357857800,"WA",10,"October",2022,"Multiple","Pedal cyclist","Male","65 and over"
7020915468565064700,"VIC",7,"July",2022,"Multiple","Driver","Male","65 and over"
7306968927470847000,"QLD",5,"May",2023,"Multiple","Driver","Male","40-64"
120211264557,"NSW",5,"May",2021,"Single","Driver","Male","17-25"
3193577544971559900,"TAS",5,"May",2022,"Single","Pedestrian","Male","65 and over"
8751191561122858000,"NSW",8,"August",2023,"Single","Pedestrian","Female","65 and over"
520222200185391,"SA",8,"August",2022,"Single","Driver","Female","65 and over"
2711701428016498200,"QLD",2,"February",2023,"Single","Driver","Male","17-25"
3730466456878355500,"VIC",5,"May",2023,"Multiple","Driver","Male","17-25"
320202461883,"QLD",11,"November",2020,"Multiple","Motorcycle rider","Male","26-39"
5345083827920338900,"VIC",9,"September",2020,"Multiple","Driver","Male","17-25"
1257872325389082370,"VIC",3,"March",2022,"Single","Driver","Male","40-64"
3410210200130437600,"VIC",10,"October",2020,"Multiple","Driver","Male","17-25"
120221307993,"NSW",12,"December",2022,"Multiple","Driver","Male","40-64"
4202114609,"WA",5,"May",2021,"Single","Passenger","Male","0-16"
9130141409266485200,"WA",4,"April",2024,"Multiple","Driver","Male","40-64"
3721244464022838800,"VIC",12,"December",2021,"Single","Driver","Male","Unknown"
320202069136,"QLD",10,"October",2020,"Multiple","Passenger","Female","65 and over"
320200618423,"QLD",3,"March",2020,"Single","Driver","Male","65 and over"
3200492668372028400,"WA",1,"January",2024,"Multiple","Passenger","Male","0-16"
120201225406,"NSW",2,"February",2020,"Single","Driver","Male","40-64"
5042935447516737500,"VIC",10,"October",2024,"Single","Pedestrian","Female","0-16"
3330126327675675100,"QLD",2,"February",2024,"Multiple","Motorcycle rider","Male","40-64"
6319458799680307200,"VIC",9,"September",2020,"Single","Pedal cyclist","Female","17-25"
8029086942100146200,"NSW",6,"June",2024,"Single","Driver","Male","17-25"
6613057547416545300,"QLD",1,"January",2023,"Multiple","Motorcycle rider","Male","40-64"
120221288027,"NSW",4,"April",2022,"Multiple","Passenger","Female","65 and over"
6313436162801941500,"WA",6,"June",2024,"Single","Passenger","Male","17-25"
2129178544507859710,"VIC",12,"December",2021,"Single","Driver","Male","26-39"
520222200106602,"SA",5,"May",2022,"Single","Passenger","Male","17-25"
919779463401112580,"NSW",7,"July",2023,"Multiple","Motorcycle rider","Male","17-25"
309170744186336000,"NSW",11,"November",2024,"Multiple","Driver","Female","40-64"
120221301937,"NSW",8,"August",2022,"Multiple","Driver","Male","65 and over"
120201228799,"NSW",4,"April",2020,"Multiple","Pedestrian","Female","26-39"
5052175273936795600,"NSW",8,"August",2024,"Multiple","Driver","Male","40-64"
7849166373329808400,"NT",6,"June",2023,"Multiple","Pedestrian","Male","40-64"
520212100013517,"SA",1,"January",2021,"Single","Driver","Male","17-25"
4202014282,"WA",5,"May",2020,"Single","Motorcycle rider","Male","26-39"
1232586570850381820,"NSW",4,"April",2024,"Single","Pedal cyclist","Male","65 and over"
120201223680,"NSW",2,"February",2020,"Multiple","Passenger","Female","26-39"
520212100007241,"SA",1,"January",2021,"Single","Motorcycle rider","Male","26-39"
6463126189642332200,"QLD",9,"September",2023,"Single","Driver","Female","40-64"
586736244618916990,"SA",10,"October",2023,"Multiple","Pedal cyclist","Male","65 and over"
6653451847880223700,"NT",9,"September",2022,"Multiple","Pedestrian","Female","26-39"
4956297714953181200,"NT",12,"December",2024,"Single","Driver","Male","65 and over"
789214070271384450,"VIC",7,"July",2020,"Multiple","Pedestrian","Male","26-39"
320211104497,"QLD",6,"June",2021,"Single","Driver","Male","17-25"
5620773805637378000,"NT",9,"September",2022,"Single","Motorcycle rider","Male","40-64"
7363437284553378800,"WA",7,"July",2024,"Single","Driver","Female","17-25"
1108124883512174460,"NSW",9,"September",2024,"Single","Passenger","Male","17-25"
1401558656638344190,"VIC",11,"November",2024,"Single","Driver","Male","65 and over"
320210993610,"QLD",5,"May",2021,"Single","Motorcycle rider","Male","26-39"
1808131706124740610,"VIC",3,"March",2021,"Multiple","Driver","Male","65 and over"
520222200042701,"SA",2,"February",2022,"Single","Pedestrian","Male","65 and over"
5688705028184349700,"QLD",1,"January",2023,"Multiple","Driver","Male","40-64"
6935947219477499900,"VIC",8,"August",2020,"Single","Pedestrian","Female","0-16"
6936227129656082400,"QLD",5,"May",2022,"Multiple","Driver","Male","40-64"
120201249394,"NSW",12,"December",2020,"Single","Driver","Male","65 and over"
320210884793,"QLD",5,"May",2021,"Multiple","Passenger","Female","26-39"
9131488356905240600,"SA",7,"July",2023,"Multiple","Motorcycle rider","Male","40-64"
530868418518805310,"WA",12,"December",2022,"Single","Motorcycle rider","Male","40-64"
520222200277448,"SA",12,"December",2022,"Single","Driver","Female","40-64"
3349890117978669100,"QLD",5,"May",2024,"Single","Pedestrian","Female","40-64"
7631590355102388200,"VIC",3,"March",2024,"Single","Driver","Male","17-25"
520202000112978,"SA",5,"May",2020,"Multiple","Motorcycle rider","Male","17-25"
6527571285704622100,"VIC",6,"June",2024,"Single","Passenger","Male","26-39"
520202000288937,"SA",12,"December",2020,"Multiple","Driver","Female","26-39"
320201017110,"QLD",5,"May",2020,"Single","Driver","Female","26-39"
120201229238,"NSW",4,"April",2020,"Multiple","Driver","Male","26-39"
8702653262938147800,"QLD",7,"July",2023,"Multiple","Driver","Female","17-25"
4433788300239896100,"QLD",10,"October",2024,"Single","Motorcycle rider","Male","26-39"
8524713683217945600,"QLD",12,"December",2022,"Multiple","Motorcycle rider","Female","40-64"
1004268348587242750,"VIC",12,"December",2023,"Multiple","Unknown","Male","40-64"
320211266986,"QLD",7,"July",2021,"Single","Driver","Male","40-64"
120221307869,"NSW",12,"December",2022,"Single","Motorcycle rider","Male","17-25"
120211263832,"NSW",5,"May",2021,"Multiple","Driver","Female","40-64"
5205800410183391200,"WA",7,"July",2024,"Single","Driver","Male","26-39"
3224148757665193000,"VIC",12,"December",2021,"Single","Pedestrian","Female","65 and over"
9030228303975928800,"QLD",1,"January",2023,"Multiple","Motorcycle rider","Female","40-64"
120201245614,"NSW",9,"September",2020,"Single","Motorcycle rider","Male","26-39"
7650936193367125000,"WA",9,"September",2024,"Multiple","Pedestrian","Male","40-64"
620202253,"TAS",12,"December",2020,"Single","Motorcycle rider","Male","0-16"
4575701058389068800,"NSW",6,"June",2024,"Multiple","Driver","Male","17-25"
7972339986525188100,"NSW",1,"January",2023,"Single","Passenger","Female","0-16"
120221292861,"NSW",6,"June",2022,"Multiple","Passenger","Male","0-16"
1898524422714087170,"SA",5,"May",2023,"Single","Driver","Female","26-39"
4202114602,"WA",4,"April",2021,"Multiple","Driver","Female","40-64"
72021162509,"NT",5,"May",2021,"Multiple","Driver","Female","40-64"
5951489275158330400,"VIC",8,"August",2023,"Multiple","Passenger","Female","65 and over"
5744269071602208800,"WA",10,"October",2023,"Unknown","Pedestrian","Female","40-64"
120201222630,"NSW",1,"January",2020,"Single","Driver","Male","26-39"
211454810235581312,"QLD",3,"March",2022,"Single","Motorcycle rider","Male","17-25"
72022165242,"NT",8,"August",2022,"Single","Passenger","Female","26-39"
8943034371333091300,"QLD",7,"July",2023,"Multiple","Passenger","Female","17-25"
3217959827374627300,"VIC",9,"September",2024,"Multiple","Motorcycle rider","Male","26-39"
85555620602335360,"VIC",7,"July",2021,"Multiple","Driver","Male","40-64"
120221279168,"NSW",1,"January",2022,"Multiple","Passenger","Male","40-64"
4202014466,"WA",12,"December",2020,"Multiple","Driver","Male","65 and over"
7915136879832349700,"WA",3,"March",2024,"Multiple","Pedal cyclist","Male","40-64"
6177286574905855000,"VIC",3,"March",2020,"Single","Motorcycle rider","Male","40-64"
120221292760,"NSW",5,"May",2022,"Single","Driver","Female","65 and over"
320212008974,"QLD",10,"October",2021,"Single","Driver","Male","17-25"
2405370571407079400,"NSW",12,"December",2024,"Single","Driver","Male","26-39"
4265191013331969000,"SA",3,"March",2024,"Multiple","Passenger","Female","40-64"
2426229363774476800,"VIC",8,"August",2023,"Single","Driver","Female","40-64"
620202244,"TAS",8,"August",2020,"Multiple","Driver","Female","40-64"
3731142950996715500,"QLD",11,"November",2024,"Single","Driver","Female","0-16"
1828175525606555650,"WA",3,"March",2023,"Single","Driver","Male","40-64"
120221296213,"NSW",7,"July",2022,"Single","Pedestrian","Male","65 and over"
820222022101,"ACT",1,"January",2022,"Single","Pedal cyclist","Male","65 and over"
8050977386374167600,"VIC",5,"May",2022,"Single","Passenger","Male","17-25"
120201222636,"NSW",1,"January",2020,"Multiple","Driver","Male","26-39"
4421206547567558700,"VIC",9,"September",2022,"Single","Pedestrian","Female","65 and over"
320200967505,"QLD",5,"May",2020,"Single","Motorcycle rider","Male","26-39"
120211278117,"NSW",12,"December",2021,"Multiple","Driver","Female","65 and over"
2672369361829385700,"WA",11,"November",2023,"Unknown","Pedestrian","Male","40-64"
4202114630,"WA",5,"May",2021,"Multiple","Motorcycle rider","Male","40-64"
120211263157,"NSW",5,"May",2021,"Single","Driver","Male","40-64"
120211273451,"NSW",10,"October",2021,"Single","Driver","Male","40-64"
120211274213,"NSW",10,"October",2021,"Single","Driver","Male","26-39"
5225050908551855100,"QLD",8,"August",2024,"Single","Driver","Male","17-25"
1185511818743847420,"WA",8,"August",2024,"Multiple","Driver","Male","26-39"
6279126269565898800,"SA",3,"March",2023,"Multiple","Driver","Male","65 and over"
320212031723,"QLD",10,"October",2021,"Single","Driver","Male","40-64"
72022164947,"NT",7,"July",2022,"Single","Pedestrian","Male","40-64"
4710484386081655800,"VIC",9,"September",2023,"Single","Motorcycle rider","Male","17-25"
520202000028829,"SA",2,"February",2020,"Multiple","Driver","Male","26-39"
120221306111,"NSW",12,"December",2022,"Single","Motorcycle rider","Male","40-64"
520222200052430,"SA",3,"March",2022,"Single","Motorcycle rider","Male","40-64"
8202320231201,"ACT",12,"December",2023,"Multiple","Driver","Male","26-39"
2082956148843830530,"QLD",12,"December",2023,"Multiple","Motorcycle rider","Male","17-25"
7091244973421282300,"WA",12,"December",2022,"Single","Driver","Male","40-64"
1516816543856670460,"NSW",9,"September",2024,"Multiple","Driver","Male","40-64"
120211270458,"NSW",8,"August",2021,"Multiple","Driver","Male","26-39"
5259751323979323400,"WA",3,"March",2024,"Single","Driver","Male","40-64"
4202014432,"WA",11,"November",2020,"Multiple","Passenger","Female","0-16"
320211247411,"QLD",7,"July",2021,"Multiple","Driver","Female","17-25"
5227479500662593500,"WA",12,"December",2023,"Single","Driver","Male","40-64"
320210379276,"QLD",2,"February",2021,"Single","Driver","Female","26-39"
3666527245454423600,"VIC",3,"March",2020,"Multiple","Motorcycle rider","Male","26-39"
5184694002461790200,"VIC",1,"January",2022,"Single","Driver","Male","40-64"
8127093410080825300,"SA",7,"July",2024,"Multiple","Driver","Female","65 and over"
3454132802337051100,"VIC",3,"March",2023,"Single","Passenger","Female","26-39"
6142752240689725400,"WA",12,"December",2023,"Multiple","Unknown","Male","26-39"
820211246194,"ACT",4,"April",2021,"Single","Driver","Male","17-25"
120211273032,"NSW",9,"September",2021,"Single","Passenger","Female","0-16"
520202000271584,"SA",12,"December",2020,"Single","Pedestrian","Male","26-39"
72022164290,"NT",3,"March",2022,"Multiple","Driver","Male","26-39"
320201889080,"QLD",9,"September",2020,"Multiple","Motorcycle rider","Male","40-64"
9089674340975799300,"QLD",9,"September",2022,"Single","Motorcycle rider","Male","26-39"
320201983661,"QLD",9,"September",2020,"Multiple","Driver","Male","40-64"
320211142792,"QLD",6,"June",2021,"Multiple","Driver","Female","26-39"
7199747251694599200,"VIC",7,"July",2020,"Single","Passenger","Male","17-25"
120221281908,"NSW",2,"February",2022,"Multiple","Driver","Male","65 and over"
4898572473381857300,"VIC",9,"September",2022,"Single","Motorcycle rider","Male","26-39"
1126051186422460290,"VIC",4,"April",2021,"Single","Driver","Male","26-39"
7811730251794836500,"SA",4,"April",2023,"Single","Driver","Male","40-64"
4612540132439888900,"NSW",4,"April",2023,"Multiple","Driver","Female","65 and over"
7923333768843049000,"QLD",6,"June",2023,"Single","Motorcycle rider","Male","40-64"
1154860321586125820,"VIC",10,"October",2023,"Multiple","Driver","Male","26-39"
320211589408,"QLD",8,"August",2021,"Multiple","Passenger","Male","26-39"
120211278653,"NSW",12,"December",2021,"Single","Pedestrian","Male","65 and over"
7809639943768041500,"VIC",11,"November",2021,"Single","Driver","Male","65 and over"
120201231095,"NSW",5,"May",2020,"Single","Pedestrian","Male","26-39"
2870127108316050400,"QLD",8,"August",2024,"Multiple","Driver","Male","65 and over"
4202014336,"WA",8,"August",2020,"Multiple","Driver","Female","65 and over"
4928117959400344600,"QLD",12,"December",2024,"Single","Passenger","Female","17-25"
120221286613,"NSW",3,"March",2022,"Single","Pedestrian","Female","40-64"
120201242560,"NSW",9,"September",2020,"Multiple","Driver","Male","65 and over"
120221306704,"NSW",12,"December",2022,"Multiple","Driver","Female","40-64"
8238837149284183000,"NT",11,"November",2024,"Single","Passenger","Male","26-39"
2091743550129928960,"WA",12,"December",2022,"Multiple","Pedal cyclist","Male","40-64"
6081925306779612200,"NSW",8,"August",2024,"Multiple","Driver","Male","17-25"
120201222635,"NSW",1,"January",2020,"Multiple","Passenger","Female","26-39"
4559693595782865900,"NT",11,"November",2024,"Multiple","Passenger","Male","40-64"
4499940466270028800,"QLD",11,"November",2023,"Single","Driver","Male","40-64"
72022164241,"NT",2,"February",2022,"Single","Pedestrian","Female","40-64"
120221283587,"NSW",2,"February",2022,"Multiple","Driver","Male","26-39"
70018946928797632,"NSW",4,"April",2024,"Single","Driver","Male","65 and over"
286626160354794048,"TAS",1,"January",2021,"Multiple","Motorcycle rider","Male","40-64"
7776304925832641500,"NSW",8,"August",2023,"Multiple","Motorcycle rider","Male","17-25"
5547776794414748700,"NT",8,"August",2024,"Multiple","Pedestrian","Female","40-64"
3928070548202801200,"WA",9,"September",2023,"Single","Passenger","Male","0-16"
120211268391,"NSW",7,"July",2021,"Multiple","Driver","Male","26-39"
6282585264825327600,"QLD",1,"January",2023,"Single","Motorcycle rider","Male","65 and over"
520202000247785,"SA",11,"November",2020,"Single","Driver","Male","65 and over"
4202114548,"WA",2,"February",2021,"Single","Driver","Male","40-64"
4693727440281074700,"NSW",12,"December",2023,"Multiple","Driver","Male","40-64"
6910539237097113600,"QLD",7,"July",2022,"Multiple","Pedal cyclist","Female","40-64"
6217871412409175000,"QLD",9,"September",2022,"Multiple","Motorcycle rider","Male","40-64"
120201225933,"NSW",3,"March",2020,"Multiple","Driver","Male","65 and over"
4202114747,"WA",9,"September",2021,"Multiple","Driver","Male","40-64"
120221306109,"NSW",12,"December",2022,"Multiple","Driver","Female","65 and over"
320200938338,"QLD",5,"May",2020,"Single","Driver","Male","40-64"
647087707053169020,"VIC",11,"November",2024,"Multiple","Unknown","Male","0-16"
120211254260,"NSW",2,"February",2021,"Single","Pedestrian","Male","65 and over"
6977736854453923800,"VIC",3,"March",2024,"Multiple","Pedestrian","Male","65 and over"
4202014459,"WA",12,"December",2020,"Multiple","Pedestrian","Male","40-64"
2124295016574925820,"NT",5,"May",2024,"Multiple","Pedestrian","Male","40-64"
635039442456636030,"QLD",10,"October",2024,"Single","Unknown","Female","26-39"
4555551847168231400,"NSW",7,"July",2024,"Multiple","Driver","Male","40-64"
3758375331728046600,"VIC",11,"November",2021,"Single","Driver","Male","17-25"
4202114761,"WA",9,"September",2021,"Single","Passenger","Male","17-25"
2011452965094292740,"QLD",11,"November",2022,"Single","Driver","Female","17-25"
320201650718,"QLD",8,"August",2020,"Single","Driver","Male","17-25"
2079351689093727740,"QLD",10,"October",2023,"Multiple","Motorcycle rider","Male","26-39"
72022164180,"NT",2,"February",2022,"Single","Passenger","Male","26-39"
320211886171,"QLD",10,"October",2021,"Single","Driver","Female","17-25"
120221305071,"NSW",11,"November",2022,"Multiple","Pedal cyclist","Male","26-39"
1358304484726519550,"WA",5,"May",2023,"Single","Motorcycle rider","Male","65 and over"
7331559380268043300,"VIC",7,"July",2022,"Multiple","Motorcycle rider","Male","65 and over"
8667586779157966800,"VIC",6,"June",2021,"Single","Pedestrian","Male","65 and over"
320202498448,"QLD",12,"December",2020,"Single","Passenger","Male","26-39"
7930635129438480400,"WA",12,"December",2024,"Single","Driver","Female","26-39"
9185393354746246100,"TAS",10,"October",2023,"Single","Motorcycle rider","Male","0-16"
198690798804137312,"NSW",3,"March",2023,"Single","Motorcycle rider","Male","40-64"
1261182025758578690,"WA",1,"January",2024,"Multiple","Motorcycle rider","Male","26-39"
120211279160,"NSW",12,"December",2021,"Single","Pedal cyclist","Male","65 and over"
120211257993,"NSW",3,"March",2021,"Single","Driver","Male","65 and over"
4462521340637624300,"NSW",3,"March",2023,"Multiple","Driver","Male","65 and over"
7512265572335161300,"VIC",3,"March",2020,"Multiple","Driver","Female","65 and over"
120201225949,"NSW",3,"March",2020,"Single","Driver","Female","17-25"
120201222089,"NSW",1,"January",2020,"Single","Driver","Male","40-64"
554332833223617090,"TAS",7,"July",2024,"Multiple","Motorcycle rider","Male","17-25"
4110892230362321900,"WA",9,"September",2024,"Multiple","Driver","Male","17-25"
2832666608038000100,"TAS",12,"December",2023,"Multiple","Motorcycle rider","Male","40-64"
320201168307,"QLD",6,"June",2020,"Single","Driver","Male","26-39"
4202014393,"WA",10,"October",2020,"Single","Driver","Male","65 and over"
9146245501648754700,"QLD",3,"March",2023,"Multiple","Motorcycle rider","Male","65 and over"
120201250108,"NSW",12,"December",2020,"Single","Passenger","Male","65 and over"
7454794165607467000,"SA",1,"January",2024,"Single","Driver","Male","26-39"
8187149652992809000,"VIC",6,"June",2020,"Multiple","Motorcycle rider","Male","17-25"
3941906940845345300,"VIC",7,"July",2022,"Single","Pedestrian","Male","65 and over"
4611314189440136700,"VIC",5,"May",2023,"Multiple","Driver","Female","65 and over"
7257390618252912600,"QLD",4,"April",2022,"Multiple","Motorcycle pillion passenger","Female","17-25"
3372876749623796700,"SA",9,"September",2023,"Multiple","Motorcycle rider","Male","40-64"
120221285748,"NSW",3,"March",2022,"Single","Pedestrian","Female","17-25"
5561971691633972200,"QLD",8,"August",2023,"Single","Driver","Male","40-64"
3176887371064005100,"VIC",6,"June",2024,"Single","Pedestrian","Female","65 and over"
877010498809916540,"VIC",11,"November",2023,"Multiple","Driver","Male","17-25"
120221299611,"NSW",9,"September",2022,"Single","Passenger","Female","0-16"
120201246862,"NSW",11,"November",2020,"Single","Pedestrian","Male","40-64"
1969036214152702210,"QLD",6,"June",2024,"Single","Passenger","Male","40-64"
3140649338811868200,"QLD",2,"February",2024,"Multiple","Driver","Male","65 and over"
3034034301005935600,"SA",2,"February",2023,"Single","Pedestrian","Male","40-64"
203783904350899424,"QLD",11,"November",2022,"Single","Pedestrian","Female","65 and over"
7809009367115634700,"QLD",4,"April",2023,"Single","Motorcycle rider","Male","26-39"
2572400321168391200,"WA",3,"March",2024,"Single","Motorcycle rider","Male","65 and over"
4396607505018240000,"VIC",5,"May",2021,"Single","Motorcycle rider","Male","40-64"
1325210182982983940,"WA",9,"September",2022,"Multiple","Motorcycle rider","Male","40-64"
4891669877304789000,"QLD",6,"June",2023,"Multiple","Driver","Male","65 and over"
4202014332,"WA",7,"July",2020,"Multiple","Driver","Male","65 and over"
520202000125266,"SA",5,"May",2020,"Single","Driver","Male","26-39"
6701558009539715100,"VIC",12,"December",2020,"Single","Driver","Female","65 and over"
520202000040265,"SA",2,"February",2020,"Single","Pedestrian","Male","40-64"
120211278644,"NSW",12,"December",2021,"Single","Motorcycle rider","Male","40-64"
320211746627,"QLD",9,"September",2021,"Single","Driver","Female","26-39"
120211257348,"NSW",3,"March",2021,"Single","Driver","Male","17-25"
96931368160435312,"QLD",9,"September",2023,"Single","Driver","Male","26-39"
120221304324,"NSW",11,"November",2022,"Multiple","Driver","Male","26-39"
120211266154,"NSW",4,"April",2021,"Multiple","Driver","Male","65 and over"
320212372469,"QLD",12,"December",2021,"Single","Driver","Male","26-39"
3752263244644641300,"QLD",4,"April",2023,"Multiple","Driver","Female","40-64"
3355858864668906000,"QLD",6,"June",2024,"Multiple","Passenger","Female","17-25"
2749921232856469000,"QLD",5,"May",2023,"Single","Motorcycle rider","Male","40-64"
120201234222,"NSW",6,"June",2020,"Single","Driver","Male","65 and over"
320200611000,"QLD",3,"March",2020,"Multiple","Driver","Male","26-39"
4202014442,"WA",11,"November",2020,"Multiple","Driver","Female","40-64"
5943253301458034700,"VIC",9,"September",2022,"Multiple","Driver","Female","65 and over"
7058703394945510400,"QLD",2,"February",2022,"Single","Driver","Male","40-64"
2473052192625120300,"SA",7,"July",2024,"Single","Driver","Male","26-39"
8657062656826887200,"VIC",12,"December",2021,"Multiple","Driver","Male","40-64"
120221298335,"NSW",6,"June",2022,"Multiple","Driver","Male","65 and over"
2719096430864551900,"NSW",6,"June",2023,"Multiple","Passenger","Male","65 and over"
1483054449826502140,"QLD",7,"July",2024,"Single","Motorcycle rider","Male","26-39"
120201230578,"NSW",5,"May",2020,"Single","Driver","Male","26-39"
3921762448107114500,"VIC",6,"June",2022,"Multiple","Passenger","Female","17-25"
4202114611,"WA",5,"May",2021,"Multiple","Driver","Male","17-25"
8057446201827680300,"VIC",7,"July",2020,"Single","Motorcycle rider","Male","17-25"
5994857546298281000,"NSW",12,"December",2023,"Single","Pedestrian","Male","0-16"
6037167803501455400,"TAS",2,"February",2022,"Single","Motorcycle rider","Male","26-39"
520202000081527,"SA",4,"April",2020,"Single","Driver","Male","17-25"
520222200033578,"SA",2,"February",2022,"Single","Driver","Male","26-39"
120201235416,"NSW",7,"July",2020,"Single","Motorcycle rider","Male","40-64"
6762037304965130200,"VIC",6,"June",2024,"Single","Driver","Male","65 and over"
620202230,"TAS",2,"February",2020,"Multiple","Driver","Male","40-64"
5951489275158330400,"VIC",8,"August",2023,"Multiple","Passenger","Female","65 and over"
1292296112376851970,"NT",7,"July",2024,"Multiple","Driver","Male","65 and over"
820212021208,"ACT",12,"December",2021,"Single","Driver","Female","26-39"
520212100164522,"SA",7,"July",2021,"Multiple","Driver","Male","17-25"
2944879987817665500,"VIC",4,"April",2024,"Single","Driver","Male","17-25"
672759739418887040,"QLD",8,"August",2023,"Multiple","Driver","Male","65 and over"
6452730412280369200,"QLD",5,"May",2024,"Multiple","Driver","Male","17-25"
4013568362943732200,"VIC",3,"March",2024,"Single","Passenger","Female","17-25"
759551182167424640,"QLD",10,"October",2024,"Single","Pedestrian","Male","65 and over"
120201247494,"NSW",11,"November",2020,"Single","Driver","Female","40-64"
